Noah visited a park that had many oak trees. Which best describes the role of an oak tree in its ecosystem?,Oak trees can live for a long time.,Oak trees have leaves that change colors.,Oak trees have strong branches and trunks.,Oak trees are a source of food and shelter for animals.,D
Animals get energy for growth and repair from,soil,food,water,air,B
Which did Thomas Edison invent?,microscope,compass,light bulb,steam engine,C
Which pair of items will repel each other?,a positively-charged wool sock and a neutral plastic bag,a neutral cotton sweater and a negatively-charged plastic pellet,a negatively-charged balloon and a positively-charged piece of paper,a negatively-charged plastic strip and a negatively-charged piece of cloth,D
Which activity is necessary for humans to maintain good health?,reading,resting,driving,talking,B
The greatest amount of diversity can be found among which type of organism?,plants,animals,bacteria,fungi,C
An important rule for students to know when heating a test tube is to,place a cork in the mouth of the test tube.,point the mouth of the test tube away from others.,hold the test tube loosely with the fingertips.,shake the test tube forcefully to keep contents mixed.,B
"When a volcano erupts, dust and ash are blown into the atmosphere. The eruption directly reduces the transfer of energy from",the ground to bacteria.,the Sun to plants.,plants to animals.,animals to air.,B
The North America Nebula is named for its similarity in shape to the North American continent. It was discovered within the Milky Way by astronomer William Herschel in 1790. What was Mr. Herschel most likely observing?,the explosion following the collapse of a star,a dense cluster of stars of varying magnitudes,meteorites as Earth passed through the tail of a comet,a cloud of hydrogen gas and dust where stars are born,D
Which part of a plant cell is responsible for controlling the activities of the other parts of the cell?,Vacuole,Nucleus,Cell wall,Chloroplast,B
Different species of carnivorous animals that share the same habitat in an ecosystem may,become decomposers,compete for food,produce their own food,mate with each other,B
Offshore oil platforms affect ocean habitats. An ocean environment is most likely damaged by an offshore oil platform because,leaking oil from the oil platform might pollute the water,fishing from the oil platform might reduce the fish population,drilling in the ocean floor might reduce the water temperature,changing the ocean floor might increase the number of hurricanes,A
Sulfur scrubbers are devices installed in coal-fired power plants. Sulfur scrubbers reduce the emission of sulfur dioxide. What environmental problem are sulfur scrubbers most likely trying to address?,ozone,erosion,acid rain,nutrient runoff,C
Atmospheric greenhouse gases help heat the atmosphere by,increasing the amount of solar radiation reaching Earth.,storing energy produced by human activity.,absorbing infrared radiation released by Earth.,increasing the average density of air.,C
Which of these tectonic plate boundaries is most likely to form a volcano?,a continental plate colliding with a continental plate,an oceanic plate sliding past a continental plate,a continental plate sliding past a continental plate,an oceanic plate colliding into a continental plate,D
Which human body system attacks viruses and bacteria once they have invaded the body?,circulatory,endocrine,digestive,immune,D
Multicellular organisms grow in size by producing more,cells.,organs.,heart muscle.,chlorophyll.,A
"When oxygen combines with hydrogen, which substance is formed?",water,vinegar,hydrochloric acid,hydrogen dioxide,A
"An electrical circuit can be used to break down water into hydrogen and oxygen. In this process, electrical energy produces",kinetic energy.,physical changes.,chemical changes.,potential energy.,C
"Gregor Mendel studied ratios related to traits passed from parent pea plants to offspring pea plants. Mendel used large numbers of plants to avoid ""sampling error."" This changed the way scientists studied genetics because it included ideas of",nuclei and DNA.,atoms and molecules.,ecology and environment.,mathematics and probability.,D
