Seasonal changes happens,when some flowers cease to bloom in the cold months,when ducks swim more in lakes,when fish arise from water and sun themselves,when all flowers bloom in the cold months,A
"Within a power station meant to process coal, electricity is",reaped,broken,destroyed,devasted,A
Which is more accurate?,an ant gets food from photosynthesis,a dog gets food from photosynthesis,a gorilla gets food from photosynthesis,a palm tree gets food from photosynthesis,D
a complete lunar cycle takes about,a month,a year,a week,a day,A
What does a squirrel not eat?,plants,seeds,fruits,animals,D
Caribbean natives have a dark skin tone do to,unicorns,solar radiation,lack of nutrients,camouflage,B
"A person fills their tank with fossil fuels, and knows that in one hundred years",they may be more bountiful,they may be more frequent,they may cease existing,they may be free,C
The best time to have an all-day BBQ in the northern hemisphere is,December 21st,the winter solstice,end of June,sometime in January,C
What would be passed down from parents to their children?,hobbies enjoyed,head size,number of friends,sports played,B
"Unless the animal is native to a cold climate like Antarctica, it is going to need to stay warm enough in winter so it",Stays alive,stays dead,in cream,in juice,A
Some animals change their appearance completely during a stage of the life cycle known as,metamorphosing,metal,Seven,drawing,A
Mineral graphite could be found in places such as,happy kittens,pink candles,wild oats,office supplies,D
Magnetism,requires full contact between objects,requires objects to touch,can act only on contact,can act without contact between objects,D
Mountains exist on a planet next to,Saturn,Mars,Neptune,Uranus,B
A coal mine is what?,a person who mines for coal,a rare type of stone,a place where coal is processed,a mine that is beneath the earth where coal is found,D
Which would mandate replacing natural resources?,camping,a national park,overlogging,a garden,C
"When a squid moves forward, water is",pushed directly behind it,pushed up and below it,evaporated by salt water,pushed in front of it,A
We have respiration in our bodies to,deal with gas,Talk for hours,Thinking,Running,A
When car is close to the runner the illumination of the motorized entity is at a higher level because?,moons gravity,motion,it is closer,sun rotation,C
"two women have a baby, it is unlikely to be",their biological child,a human,formula fed,an adopted child,A
A snowy mountain is a good place to,watch the sports team the Colorado Avalanches,play a strenuous game of beach ball,go downhill with wooden planks attached to boots,dive into an Olympic-sized swimming pool,C
When droplets freeze as they assail from high above they become,hurricane,sleet,tornadoes,drizzle,B
"A creature lives in a portion of forested area, and only is able to live in that area. A group of bipeds begin to make their own homes in that space. The creature which originally lived there is most likely to",share their space,sell that space,lose their space,fight for space,C
an inherited characteristic found on all mammals is,nails,teeth,shoes,fur,D
When the sun is set it is called what?,sleep time,noon,morning,dawn,A
Cooking a burger on a grill does what to the burger?,makes the burger alive,turns the burger into groceries,transfers energy from the charcoal to the burger,freezes the burger solid,C
Why are electric cars better for the atmosphere than traditional cars?,they have Bluetooth,more breathable air,they go faster,they are bigger,B
An object converts electrical energy into sound on a,iphone,soft carpet,outside wall,wooden table,A
"Using your electronic that uses batteries for long periods of time makes them get very hot to the touch,  which makes it a",source of ice,source of candy,Source of wind,source of warmth,D
A pollinating entity is one that move pollen from flower to flower and can be done by?,a tiger,good for food,six legged entity,a heat source,C
"If a lizard is unable to obtain sufficient nutrients in a period of time, the resulting effect may be",ceased existence,moving slowly,feeling cold,finding food,A
"If a person is avoiding sugar, they will stop eating",meat,eggs,butter,bread,D
Droughts can cause,parched grass,lush lawns,overflowing ponds,blooming flowers,A
In which situation might most rescues be conducted via air?,eviction,flooding,fire,bomb,B
"Unlike bird eggs, reptile's eggs are",symmetrical,Neon green,magical,watermelons,A
A source of heat is used to make,ice cream,salad,lemonade,pastries,D
The supply of natural gas,is renewable thru more mining,depletes without replenishment with every use,comes from synthetic creation,should be used as much as possible,B
Chloroplasts in shrubs scrub carbon from the air and return,breathable air,tears,sweat,water,A
If your pet bird is having trouble flying,lock them in their cage more,give up and get a new bird,try putting them on a diet,take away all their perches,C
A bird eating a lizard is an example of what type of relationship?,symbiotic,producer,parasitic,predatory,D
"When the game console's power cable was attached to the wall, electricity ended up in",the plug,the power cable,the wall,the game console,D
Why would a bear eat so much that his fat wobbles when he walks?,so that other animals can have fun jumping on his belly,because he feels depressed,to be a bigger target for hunters,to prepare for the snowy season,D
Elimination of their body's waste is,a rare trait among living things,something that rarely happens for most mammals,a commonality all life forms share,unnecessary for smaller organisms,C
Jeff noticed that the big dipper was in a different spot in the sky at 2am than where it was at 10pm. Why?,because of the earth's orbit,the stars had rotated,Jeff had been instantly transported thousands of miles from where he'd been at 10pm.,the earth had turned,D
Igniting the shuttles boosters causes it to,explode,stop midair,accelerate,decelerate,C
If a human has all their bones removed,they are dancing,they can stand,organs are safe,organs will fail,D
Which is the most accurate statement?,rocks grow to reach the size they are today,oaks grow to reach the size they are today,cell phones grow to reach the size they are today,plastic forks grow to reach the size they are today,B
Large Stag that are hunted prefer to live in the,space,ocean,desert,timberland,D
How long is it between a moon phase?,a minute,168 hours,an hour,a day,B
What could be an example of a thermal conductor,a penny,grass,a wood block,cotton,A
"A boy is standing in the bathroom brushing his teeth, but the lights are off in the bathroom. However, his room is next to the bathroom and his bedroom light is on. The bathroom is still bright, because the mirror reflects",light from a car,light from the sun,light from the bathroom,light from the bedroom,D
